pid,modal,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,pCR_label
171,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},5b5eff93256fbc048a6f5dbae8b2a472f6d33688,3D,"(0.5859000086784363, 0.5859000086784363, 1.5)","(512, 512, 104)",18.49520907,-162,2116,d7d00f6ac253b1691a8ac844cd719a36b94ba2e0,"(0.5859000086784363, 0.5859000086784363, 1.5)","(512, 512, 104)","(427, 275, 30, 10, 21, 3)",167,1,"(431.97005988023955, 285.05988023952096, 30.79640718562874)","(-96.50926110023511, 22.173416135196902, 2.373611632935301)",0.49076319,0.326828902,3.230349398,9.883915963,5.482297368,11.13210016,12.52511161,12.52511161,77.9457471,4.850662124,0.605393858,145.7609074,1.870030281,85.99134445,108.6,221.2,4308380,0.808978122,44,3.91723971,283,30.57470687,155.3772455,146,93,190,18.72383967,160.6196832,1.090174688,2218463.405,0.694933486,1656.594213,4.566160336,2.121635499,0.856353661,0.370787081,0.382620399,0.125985278,0.48091159,0.125985278,0.522767778,0.106726823,0.647182215,1.073976404,-0.280924707,0.484300436,0.937007361,0.987401472,0.937007361,0.968503681,0.125985278,0.794396381,0.947991126,0.127151419,62.68086633,0.609122374,0.22937918,4.781494222,7.081060872,30.9791912,1.757926547,0.266727613,2.400011677,47.47561903,0.435063519,0.602487333,2.418097596,0.641774569,3.152801308,0.176866377,1.5,0.375,0.6875,3.75,4841.25,20070,1194.0625,0.590277778,1,0.25,0.078572348,0.082084529,0.078176555,2,0.023952096,3098.1875,4.718720578,9.874251497,0.059127254,30.0552189,116.0538922,0.168023235,4.610778443,158.5449102,673.7245509,38.82518297,0.256986028,0.02487912,0.113740413,0.008818683,0
172,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},9acf3bc0050395e1f3d6dbbcde6a76f44c8011be,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",21.31876861,-141,2225,ff7b381c55d94491b0cffb79a1ddd3654a002af2,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(373, 337, 48, 16, 28, 7)",801,1,"(381.5717852684145, 349.40699126092386, 50.65792759051186)","(-60.57814034466142, -28.825867404800846, 9.821493741724822)",0.569251334,0.433857014,5.955195319,13.72617043,11.6634507,15.33149172,14.16388789,15.76735662,300.4078585,7.813640826,0.527003917,411.6023137,1.370144961,309.8197785,138,337,55664759,1.67736527,109,2.568888657,388,60.21556388,253.2222222,266,41,347,44.16901836,263.6173005,-0.616124146,21530640.83,0.339368237,5372.587321,10.17272932,3.123590657,10.42757698,-1.419787976,2.013211173,0.353834893,0.699868099,0.343899868,0.91086019,0.220765432,0.195499904,2.684695601,-0.327307698,0.784632262,0.829043569,0.979361507,0.829705904,0.931551194,0.335206721,0.301365163,2.325743645,0.591761516,142.4402733,0.322001356,0.721337416,9.373621019,5.592873887,59.10160735,0.730068246,0.175330689,3.418153846,176.1455639,0.372647363,0.551234034,1.536214643,0.58057592,4.997874324,0.118064094,3.6,0.36,0.96,4.2,21666.5,228899.3,2473.33125,0.592361111,1.8,0.18,0.326819905,0.92685955,0.17681504,2.921928095,0.012484395,15250.49,5.739868232,47.89138577,0.059789495,24.29421401,271.8339576,0.656158578,9.988764045,184.7702871,2062.915106,20.98518345,0.151971494,0.016199723,0.110748807,0.005286912,1
173,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},9acf3bc0050395e1f3d6dbbcde6a76f44c8011be,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",21.31876861,-141,2225,6f40ebabcda8635cdf7a88885f86f038cf6f52e3,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(343, 267, 35, 23, 24, 5)",529,2,"(354.04347826086956, 277.7788279773157, 36.385633270321364)","(-46.59926651353422, 7.546912694698477, -11.586947738560923)",0.613351375,0.449954411,4.997353757,11.10635573,9.663434093,9.620130278,14.93484555,14.93484555,195.9903416,6.812098556,0.583156626,279.8049262,1.427646505,204.6125629,113,251.4,18804358,1.170823017,78,2.216007649,299,43.26022992,181.3648393,179,73,226,32.64570522,188.5390955,0.153492112,7273360.838,0.482741986,2653.785607,6.170631979,2.447581099,1.825349993,-0.185292925,0.938021114,0.222146883,0.617913417,0.222146883,0.748914349,0.169126048,0.31991423,1.916443938,-0.297908788,0.683109634,0.888926559,0.977785312,0.888926559,0.944463279,0.222146883,0.409078702,1.694297055,0.290041999,132.5270059,0.502367683,0.308306293,5.212380915,7.167643146,44.85139523,1.424158843,0.263430456,2.957716034,90.9054519,0.32293044,0.4964374,1.958935514,0.538344691,2.423294668,0.167278177,4.555555556,0.50617284,0.469135802,2.555555556,14913.44444,82037.77778,3120.138889,0.734567901,2.333333333,0.259259259,0.417328066,0.750686961,0.333991398,2.419381946,0.017013233,11458.61728,5.359564873,26.93194707,0.050911053,33.67573015,255.3705104,0.303879703,5.780718336,232.2778828,1540.132325,42.18677799,0.22700063,0.017890489,0.05794997,0.009856789,1
174,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},f5b56293d1165f5f9a1d2d2b528ca602b4f7d7b5,3D,"(0.7031000256538391, 0.7031000256538391, 1.500004529953003)","(512, 512, 112)",56.83615204,-454,8914,b71a1e3427b0bbabd8887eca9cfbe86584979d5f,"(0.7031000256538391, 0.7031000256538391, 1.5)","(512, 512, 112)","(387, 330, 25, 12, 20, 4)",301,1,"(391.7940199335548, 337.10299003322257, 26.272425249169434)","(-96.58438387938907, -42.637116057532154, 4.515136592015871)",0.517921749,0.423900797,5.142632716,12.1316892,8.720237312,11.64274726,14.49477836,15.43950421,212.8799592,6.283265692,0.672583085,256.34688,1.204185124,223.1995393,234,673,61605135,2.589664186,207,3.02417722,899,124.7374312,424.282392,392,171,728,85.89235708,452.4027217,0.728912105,45681852.98,0.197227404,24652.67441,14.44335087,3.580469141,205.0265005,18.66964286,7.84219851,1.365164786,0.701170873,0.856947447,1.483018002,0.530211986,0.069393938,4.350002735,-0.280644032,0.844263531,0.622152179,0.979916558,0.648440787,0.910237744,0.484436683,0.162869964,3.31954109,2.301840824,42.09603766,0.182968645,2.607648316,17.67535566,2.413846859,35.54833126,0.332677072,0.132776288,3.552436333,150.0137589,0.634949172,0.762075134,0.549706885,0.815793174,15.08324495,0.107494235,2.466666667,0.164444444,3.84,25,934.3333333,10242.6,123.2278086,0.128110544,1.133333333,0.075555556,0.088942668,1.685019386,0.008574617,3.773557262,0.049833887,531.6622222,5.743014339,27.9833887,0.092968069,14.96870895,59.3654485,2.452864759,16.52159468,66.60797342,749.8239203,9.250541741,0.134739766,0.045908623,0.945430271,0.00540847,1
175,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},f67dd71e4f0e13c7420bee70d3cdeebdace6e555,3D,"(0.42969998717308044, 0.42969998717308044, 1.5)","(512, 512, 96)",29.90088769,-161,1958,0a81284c7baeeaefe7c8feba1a4484396e5dcdf1,"(0.42969998717308044, 0.42969998717308044, 1.5)","(512, 512, 96)","(49, 234, 53, 22, 25, 4)",659,1,"(57.98482549317147, 244.50986342943855, 54.19726858877087)","(87.4589212293509, -3.9178825548096796, 52.06290308152056)",0.664851765,0.549024003,5.231382438,9.528513166,8.164299756,9.788975104,11.44164472,12.62814822,176.1254631,6.335048799,0.577891008,262.9377565,1.492900299,182.5186951,88.8,207.2,16374184,1.115353501,59,2.902429444,249,37.17682791,150.5402124,155,33,216,25.25919151,157.6293649,-0.411675937,4535045.063,0.567432146,2184.66113,4.298013274,2.034797111,2.773558169,-0.150935993,0.841611396,0.211779976,0.594926342,0.211779976,0.727418232,0.16306197,0.425151298,1.844203517,-0.313075178,0.684948606,0.894110012,0.978822002,0.894110012,0.947055006,0.211779976,0.629395193,1.632423541,0.263347843,161.7158221,0.493440328,0.339858425,4.295047886,9.345539883,39.61697293,2.843684475,0.359388569,3.143719993,112.8808114,0.314645078,0.494105288,2.927125362,0.51678667,2.25965576,0.19860181,2.2,0.44,0.64,3.2,48874.6,199505,12937.88889,0.672222222,1,0.2,0.201448457,0.201657672,0.201424849,2.321928095,0.007587253,31503.36,5.331440315,36.20485584,0.054939083,27.97802805,373.9377845,0.271602948,4.253414264,228.292868,941.646434,70.11633789,0.33501939,0.012758982,0.044817447,0.006742288,1
176,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},4e7f292a89bebd8a3d750c32e277d4fb2a6d2236,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",28.34009357,-95,2130,83d116604d22e5b96eddc7d241982d2a8b79611f,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(117, 255, 58, 29, 25, 10)",3173,1,"(130.22502363693664, 267.0059880239521, 62.367790734320835)","(64.48873960231705, -11.03963856639976, 44.11488800577813)",0.883108209,0.774166037,10.75127675,13.8875593,17.85100488,16.19048975,14.83088945,17.9661946,1217.489875,12.26421762,0.68315984,807.1211015,0.662938656,1227.288586,70,148,41301763,1.072914647,42,7.449088223,330,24.94201538,109.2086354,107,32,298,17.38600534,114.0904411,1.187627043,15975159.88,0.502475832,1090.102705,2.903933029,1.663251603,1.696258763,-0.104442508,0.7925694,0.243909214,0.527418842,0.24251805,0.790180547,0.181613021,0.348296837,1.855311855,-0.230512806,0.597397031,0.878880091,0.985676949,0.878972836,0.951542762,0.241300782,0.510844266,1.607570318,0.259119653,568.5271518,0.484702835,0.304343172,2.497098885,14.97310051,47.6964266,6.896744807,0.655085119,3.551000097,280.7797886,0.224629511,0.368760455,5.488192104,0.437673552,0.912237773,0.336623665,1.666666667,0.277777778,1.138888889,5.833333333,834158.8333,2520133.167,412980.765,0.445601852,1,0.166666667,0.186134824,0.467256949,0.16804779,2.584962501,0.001890955,554494.1389,5.306921809,164.4352348,0.05182327,38.56691004,1594.355815,0.269104003,2.8657422,341.7526001,1105.003782,153.34599,0.550580856,0.006801334,0.015802244,0.004955363,1
177,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},4e7f292a89bebd8a3d750c32e277d4fb2a6d2236,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",28.34009357,-95,2130,1ee74c40361c006ffebcde321b034390f89d4297,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(79, 214, 66, 26, 13, 2)",191,1,"(92.03664921465969, 220.434554973822, 66.3979057591623)","(83.88079548568626, 12.609334345887461, 50.160060543040316)",0.319488478,0.203201462,2.781937152,13.69053712,10.26617402,5.897972726,13.86954122,14.41405827,65.33548597,4.373968871,0.480705074,163.1942436,2.497788777,73.87712572,62,160,2965897,0.858359242,46,2.922662064,214,29.51805049,118.9371728,126,27,187,20.89515088,124.6124253,-0.512503276,1147182.961,0.615909652,1382.205477,3.088261026,1.719995778,1.040858655,-0.472165264,0.677044786,0.166331529,0.61292804,0.166331529,0.616659653,0.132370265,0.45791738,1.503558207,-0.332749835,0.636299282,0.916834236,0.983366847,0.916834236,0.958417118,0.166331529,0.625390559,1.337226678,0.210844079,77.24481528,0.595897894,0.209529636,3.234033693,4.210634908,14.17825375,1.728507409,0.451268788,2.121451559,69.97463441,0.499490233,0.668143375,0.929015726,0.683133839,2.203069874,0.312927042,3,0.428571429,0.530612245,3,2813.571429,10646.42857,855.515873,0.658730159,1.571428571,0.224489796,0.300170499,1.451797513,0.170993904,2.521640636,0.036649215,2069.061224,4.536813779,14.43455497,0.075573586,14.54768236,117.6387435,0.195992434,3.272251309,107.2513089,352.1937173,46.02152414,0.437754508,0.034441672,0.119252257,0.019056361,0
178,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},ed63e6fcba9c27864f38b34d77efa7fd05a45189,3D,"(0.48829999566078186, 0.48829999566078186, 1.5000044107437134)","(512, 512, 92)",22.20484709,-92,2086,7f4de66903afa7163d335bf9311b1b57528da6c0,"(0.48829999566078186, 0.48829999566078186, 1.5)","(512, 512, 92)","(430, 221, 54, 17, 23, 2)",306,2,"(437.92483660130716, 231.08823529411765, 54.34640522875817)","(-88.2116969107997, 7.5746166241519575, 45.833206475949765)",0.87894189,0.312413704,2.695869503,8.629165329,7.95549219,9.765999913,11.39947818,11.39947818,101.1720486,7.584534885,0.539368492,194.6729371,1.924177081,109.4428524,51,99.5,1737536,0.473125644,26,2.226337667,114,14.7420223,73.25490196,72,33,81,11.23969173,75.35397947,0.173759392,621440.8364,0.817911914,311.9415609,1.216051071,1.086457904,0.5103602,0.30053317,0.227188357,0.086645282,0.460823021,0.086645282,0.410751983,0.077556514,0.765526666,0.742859827,-0.237922026,0.389369287,0.956677359,0.982670944,0.956677359,0.971118239,0.086645282,0.870219455,0.656214545,0.07845841,138.556402,0.758071362,0.120964319,1.425866783,8.944034294,10.36108121,8.589772564,0.893533304,2.104520828,87.18156555,0.417849582,0.587481146,2.754358497,0.594741433,0.909149278,0.516139472,2,0.5,0.25,2.5,18934.5,19430.25,18810.5625,0.625,1,0.25,0.257347774,0.279381108,0.251839441,2,0.013071895,13082.25,4.202509016,23.30718954,0.076167286,20.970396,250.2810458,0.091044043,1.303921569,158.4575163,175.0359477,154.3129085,0.924019608,0.018267812,0.027320925,0.016004533,0
179,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},d6c139721ab33dde246c40f8c6a2206338a87760,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 96)",33.16616714,-110,2029,87baea999fd114d7538cdfb01ac5bf8cee0c9478,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 96)","(81, 260, 19, 14, 24, 5)",831,1,"(86.94103489771359, 271.9109506618532, 20.62214199759326)","(96.78133663058138, -13.530378510662217, -6.89378666791675)",0.740562264,0.594887872,6.212666931,10.44342509,9.663434093,11.17159963,12.5622778,12.66052592,313.0752714,7.734006532,0.693557263,321.49013,1.026878069,321.4235156,98,174,17043588,0.500624869,40,2.812277076,203,23.00725932,140.3249097,144,54,149,16.46620994,143.2121952,-0.513134854,6592310.437,0.808486144,818.6525564,3.729599147,1.920985745,0.561974374,-0.316245445,0.230874297,0.0735459,0.506102005,0.0735459,0.376618263,0.067916713,0.780717631,0.729206884,-0.264563532,0.435376327,0.96322705,0.99264541,0.96322705,0.981613525,0.0735459,0.880797935,0.655660985,0.076105049,182.6287638,0.647712635,0.179161259,3.345971247,21.92307259,85.18338615,6.112651839,0.418164826,3.108531916,61.39168235,0.202282723,0.333703601,7.222495625,0.369757965,1.041154161,0.206566554,2.2,0.44,0.64,3.2,111038.2,441378.2,28453.42222,0.672222222,1.4,0.28,0.400427263,2.000428353,0.222649213,2.321928095,0.006016847,83415.76,4.441663953,64.64139591,0.07778748,40.36813837,671.8519856,0.096139226,3.688327316,376.1263538,1470.533093,102.5260062,0.329255248,0.008277361,0.029367613,0.004341875,0
180,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},023a000d016c42f141e9c1add6251b9156e3d6f4,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",13.43543478,-90,2154,29147b9d62a3c8d021ae216893d9f893104924ac,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(103, 291, 37, 62, 41, 5)",4085,1,"(130.35128518971848, 310.3811505507956, 38.94394124847001)","(73.86662533073122, -9.867539684950515, -14.624691764990295)",0.698622093,0.300924498,7.316038741,24.31187484,31.51931158,19.81416231,30.99244367,31.51931158,1542.636256,16.98481288,0.381885139,1690.676005,1.095965428,1580.042191,116,181,92512353,0.370393219,34,9.372559831,389,21.65821759,147.5483476,144,82,307,14.31094843,150.4886801,1.668336523,35782967.19,0.892037891,876.3279563,4.112738646,2.021613909,0.619241195,0.169126508,0.14977689,0.046581133,0.517477417,0.046329487,0.269820339,0.044363548,0.871773011,0.528512156,-0.294464343,0.402347328,0.976860421,0.997264374,0.976877198,0.990742491,0.046109296,0.933230879,0.481774105,0.049089506,1086.488119,0.762982594,0.154274502,4.55374007,32.86607513,132.9757131,8.229119646,0.25167923,3.230371698,313.793822,0.206122198,0.34062706,16.7938119,0.404810242,2.041383723,0.101157484,7.777777778,0.432098765,0.839506173,8.555555556,825635.7222,3304328.278,206402.3248,0.258873457,1.555555556,0.086419753,0.193257525,2.109306961,0.023125728,4.05881389,0.004406365,774131.9414,4.415089549,316.4149327,0.077457756,39.30297434,3643.974786,0.065314874,4.22252142,368.4966952,1487.503305,92.42241942,0.251336189,0.007362584,0.044510993,0.001669346,1
181,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},55efed72db9323e5e735b9162d2329f68ebdbc8d,3D,"(0.5273000001907349, 0.5273000001907349, 1.5)","(512, 512, 112)",28.4480941,-177,2432,14124cc4ffc3ab0b41a40f338db9a9cb9e04e07d,"(0.5273000001907349, 0.5273000001907349, 1.5)","(512, 512, 112)","(403, 253, 63, 9, 13, 3)",109,1,"(407.92660550458714, 257.86238532110093, 64.12844036697248)","(-79.50370611838244, -15.034838819722523, 33.480658749921616)",0.636470486,0.433657999,2.853612922,6.58033042,5.500875426,6.854900002,7.07447187,7.07447187,41.44612607,4.1881861,0.63790951,90.7920197,2.19060328,45.46040495,111.4,171,2222144,0.26363589,32,4.383003926,204,18.78293073,140.6605505,141,49,155,12.77582645,142.7817993,-0.200310759,926785.01,0.928625537,601.2517465,4.03371759,2.007948628,0.048256367,0.013991604,0.026963858,0.019927815,0.427780687,0.019927815,0.124522805,0.019165734,0.957583153,0.163307026,-0.037686114,0.051622712,0.990036093,0.998007219,0.990036093,0.995018046,0.019927815,0.978149108,0.143379212,0.011722918,51.49614073,0.864366488,0.072350999,4.072350999,7.120990289,28.57120049,1.806904036,0.27210725,2.021797461,23.31332046,0.36007777,0.539167255,1.918452392,0.54318832,2.241382196,0.156767026,1,0.333333333,0.666666667,4.666666667,3677.666667,14713.33333,920.2314815,0.453703704,1.666666667,0.555555556,0.166696901,0.833454271,0.092600151,1.584962501,0.027522936,2357.555556,4.208352814,6.908256881,0.063378503,25.15562663,101.2201835,0.036697248,4.036697248,193.6788991,774.8623853,48.46457696,0.261213048,0.017785354,0.080315727,0.0072496,0
